what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436656505
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327436658543
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436658620
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436663100
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436663311
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1327436673971
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1327436674043
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1327436674044
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1327436675450
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1327436708990
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1327436713475
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327436775325
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1327436790993
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436802469
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327436807106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436807190
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436809456
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327436809556
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1327436888724
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327436938336
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327438192294
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327438194003
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327509227876
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1327509228118
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327509229431
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327510588957
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327510591589
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327510591790
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327510593652
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522328007
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522335990
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522353634
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327522364216
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327522385519
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327522386156
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327522387046
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327522387046
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327522388085
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327522390418
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327522390571
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327522390571
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327522391957
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327522391957
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522400744
started,bundle,org.eclipse.wb.swing,1.2.0.r36x201109270434,"org.eclipse.wb.swing",1327522431828
started,bundle,org.eclipse.wb.rcp,1.2.0.r36x201109270442,"org.eclipse.wb.rcp",1327522449614
started,bundle,org.eclipse.wb.swt,1.2.0.r36x201109270414,"org.eclipse.wb.swt",1327522449656
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522450537
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1327522450598
started,bundle,com.google.gdt.eclipse.designer.GXT.databinding,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.GXT.databinding",1327522451108
started,bundle,org.eclipse.wb.rcp.databinding,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.databinding",1327522451172
started,bundle,org.eclipse.wb.swing.databinding,1.2.0.r36x201109270434,"org.eclipse.wb.swing.databinding",1327522451339
started,bundle,org.eclipse.wb.core.xml,1.2.0.r36x201109270326,"org.eclipse.wb.core.xml",1327522452074
opened,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1327522452557
started,bundle,org.eclipse.wb.xwt,1.2.0.r36x201109270457,"org.eclipse.wb.xwt",1327522452794
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1327522452876
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522457160
started,bundle,org.eclipse.wb.runtime.lib,1.2.0.r36x201109270310,"org.eclipse.wb.runtime.lib",1327522457430
started,bundle,com.google.gdt.eclipse.designer.GWTExt,2.4.2.r36x201110181249,"com.google.gdt.eclipse.designer.GWTExt",1327522457751
started,bundle,org.eclipse.wb.rcp.nebula,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.nebula",1327522457776
started,bundle,org.eclipse.wb.swing.FormLayout,1.2.0.r36x201109270434,"org.eclipse.wb.swing.FormLayout",1327522457814
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1327522458266
started,bundle,org.eclipse.pde,3.6.1.v201102101200,"org.eclipse.pde",1327522458309
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1327522458332
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1327522458378
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1327522464400
started,bundle,org.eclipse.wb.core.databinding,1.2.0.r36x201109270310,"org.eclipse.wb.core.databinding",1327522466256
started,bundle,org.eclipse.wb.rcp.GroupLayout,1.2.0.r36x201109270449,"org.eclipse.wb.rcp.GroupLayout",1327522467132
started,bundle,org.eclipse.wb.rcp.swing2swt,1.2.0.r36x201109270442,"org.eclipse.wb.rcp.swing2swt",1327522467144
started,bundle,org.eclipse.wb.swing.jsr296,1.2.0.r36x201109270434,"org.eclipse.wb.swing.jsr296",1327522468598
started,bundle,org.eclipse.wb.layout.group,1.2.0.r36x201109270343,"org.eclipse.wb.layout.group",1327522471082
started,bundle,org.eclipse.wb.swing.MigLayout.lib,1.2.0.r36x201109270434,"org.eclipse.wb.swing.MigLayout.lib",1327522471163
started,bundle,org.eclipse.wb.swing.MigLayout,1.2.0.r36x201109270434,"org.eclipse.wb.swing.MigLayout",1327522471164
started,bundle,org.eclipse.wb.swing.java6,1.2.0.r36x201109270434,"org.eclipse.wb.swing.java6",1327522471188
started,bundle,org.eclipse.wb.swing.FormLayout.lib,1.2.0.r36x201109270434,"org.eclipse.wb.swing.FormLayout.lib",1327522471686
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522472044
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522472241
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522497788
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522498055
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522576353
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522576483
started,bundle,org.eclipse.wb.os,1.2.0.r36x201109270310,"org.eclipse.wb.os",1327522578393
started,bundle,org.eclipse.wb.os.macosx,1.2.0.r36x201109270310,"org.eclipse.wb.os.macosx",1327522578459
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522603901
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522615476
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522616321
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522616617
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522619150
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1327522627486
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1327522628616
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522629138
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522629296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522629467
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522632142
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522640050
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522640199
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522640354
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522667498
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522668433
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327522778590
error,log,,,"Server returned HTTP response code: 500 for URL: https://ping.aptana.com/ping.php",1327523029716
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524170506
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524278522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524278869
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524408551
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524408683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524452647
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524453236
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524454406
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524459892
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524482718
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524517238
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524517408
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1327524517552
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524528631
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524528783
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524549388
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524549512
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1327524549611
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524731048
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524765016
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524882731
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524882892
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524893522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524893695
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524893852
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524894065
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524901794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327524902044
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525016596
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525016761
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525022945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525023119
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525035989
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525036144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525036151
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525040159
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525040322
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525055591
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525060522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525077626
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525077862
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525081010
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525081427
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525084879
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525085155
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525102729
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525160399
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1327525160551
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525178523
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525178682
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1327525178817
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525198683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525198819
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525199166
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525199533
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525207678
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525207802
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525216042
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525216206
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525216359
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525216537
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525228660
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525228823
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1327525234871
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525235085
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525236051
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525247461
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525247698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525253609
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525253763
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1327525253880
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525262464
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525262643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525284767
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525284924
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525312091
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525312243
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525319657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525319788
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525320010
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525320160
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525333505
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525333620
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525360975
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525361167
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525402795
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525404366
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525404530
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525404706
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525410609
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525410785
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525415507
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525415753
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525419491
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525419640
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1327525420164
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525420206
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525420265
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525420286
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525421205
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525425558
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525425667
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525425697
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525437249
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525437793
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525437910
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525461282
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525472106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525493379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525493528
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525493536
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525498961
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525499233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525499442
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327525525624
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1327525529785
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1327525544247
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525546263
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525572467
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525572790
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525573080
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525573299
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525575219
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525575402
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525601483
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525608945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525609082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525609257
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525612756
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525612903
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525612907
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327525644403
